--------------------------------------------------
### Mass point displacement & velocity record ####
--------------------------------------------------
| StepNo | StepAccumTime | DisplAccum | Velo |    
--------------------------------------------------
607	0.606	1.04351e-15	-1.41243e-13
608	0.607	8.54276e-16	-2.13505e-13
609	0.608	6.03929e-16	-2.5847e-13
610	0.609	3.22101e-16	-2.74666e-13
611	0.61	3.83979e-17	-2.63466e-13
612	0.611	-2.20378e-16	-2.28676e-13
613	0.612	-4.32456e-16	-1.75932e-13
614	0.613	-5.82637e-16	-1.11988e-13
615	0.614	-6.63058e-16	-4.39674e-14
616	0.615	-6.73187e-16	2.13371e-14
617	0.616	-6.19145e-16	7.80727e-14
618	0.617	-5.12454e-16	1.21779e-13
619	0.618	-3.68417e-16	1.49665e-13
620	0.619	-2.04303e-16	1.60707e-13
621	0.62	-3.75266e-17	1.55562e-13
622	0.621	1.15999e-16	1.3634e-13
623	0.622	2.43203e-16	1.06262e-13
624	0.623	3.348e-16	6.9239e-14
625	0.624	3.85778e-16	2.9444e-14
626	0.625	3.95438e-16	-9.1114e-15
627	0.626	3.67029e-16	-4.29348e-14
628	0.627	3.07046e-16	-6.9329e-14
629	0.628	2.2429e-16	-8.6565e-14
630	0.629	1.28815e-16	-9.39468e-14
631	0.63	3.08563e-17	-9.17729e-14
632	0.631	-6.01459e-17	-8.12082e-14
633	0.632	-1.36354e-16	-6.40876e-14
634	0.633	-1.92107e-16	-4.26764e-14
635	0.634	-2.24231e-16	-1.94148e-14
636	0.635	-2.32089e-16	3.3289e-15
637	0.636	-2.17384e-16	2.34731e-14
638	0.637	-1.83765e-16	3.93896e-14
639	0.638	-1.36286e-16	5.00101e-14
640	0.639	-8.07973e-17	5.48711e-14
641	0.64	-2.33086e-17	5.40957e-14
642	0.641	3.05855e-17	4.83233e-14
643	0.642	7.61907e-17	3.85982e-14
644	0.643	1.10062e-16	2.623e-14
645	0.644	1.30202e-16	1.26449e-14
646	0.645	1.36102e-16	-7.60314e-16
647	0.646	1.28641e-16	-1.27461e-14
648	0.647	1.09861e-16	-2.23309e-14
649	0.648	8.26645e-17	-2.88568e-14
650	0.649	5.04475e-17	-3.20194e-14
651	0.65	1.67377e-17	-3.18601e-14
652	0.651	-1.51523e-17	-2.8728e-14
653	0.652	-4.24139e-17	-2.32157e-14
654	0.653	-6.29551e-17	-1.60799e-14
655	0.654	-7.55246e-17	-8.15321e-15
656	0.655	-7.97449e-17	-2.58743e-16
657	0.656	-7.60598e-17	6.86611e-15
658	0.657	-6.56099e-17	1.26303e-14
659	0.658	-5.00558e-17	1.663e-14
660	0.659	-3.13701e-17	1.86674e-14
661	0.66	-1.16205e-17	1.87486e-14
662	0.661	7.2332e-18	1.70628e-14
663	0.662	2.35123e-17	1.39459e-14
664	0.663	3.59486e-17	9.83407e-15
665	0.664	4.37619e-17	5.21319e-15
666	0.665	4.6684e-17	5.67942e-16
667	0.666	4.49327e-17	-3.66345e-15
668	0.667	3.91423e-17	-7.12565e-15
669	0.668	3.02622e-17	-9.5712e-15
670	0.669	1.9436e-17	-1.08729e-14
671	0.67	7.87528e-18	-1.10237e-14
672	0.671	-3.2617e-18	-1.01252e-14
673	0.672	-1.29727e-17	-8.36717e-15
674	0.673	-2.04902e-17	-6.00098e-15
675	0.674	-2.53294e-17	-3.30977e-15
676	0.675	-2.73058e-17	-5.787e-16
677	0.676	-2.65218e-17	1.93202e-15
678	0.677	-2.33286e-17	4.009e-15
679	0.678	-1.8268e-17	5.50102e-15
680	0.679	-1.20025e-17	6.32694e-15
681	0.68	-5.2411e-18	6.47626e-15
682	0.681	1.33203e-18	6.003e-15
683	0.682	7.11919e-18	5.01418e-15
684	0.683	1.16565e-17	3.65441e-15
685	0.684	1.4644e-17	2.08855e-15
686	0.685	1.59573e-17	4.84221e-16
687	0.686	1.56415e-17	-1.0042e-15
688	0.687	1.38901e-17	-2.24873e-15
689	0.688	1.10118e-17	-3.15715e-15
690	0.689	7.38987e-18	-3.67804e-15
691	0.69	3.43891e-18	-3.80149e-15
692	0.691	-4.37343e-19	-3.55591e-15
693	0.692	-3.88276e-18	-3.00144e-15
694	0.693	-6.61745e-18	-2.22115e-15
695	0.694	-8.45633e-18	-1.31095e-15
696	0.695	-9.31698e-18	-3.6931e-16
697	0.696	-9.21703e-18	5.12287e-16
698	0.697	-8.26246e-18	1.25717e-15
699	0.698	-6.62876e-18	1.80921e-15
700	0.699	-4.53749e-18	2.136e-15
701	0.7	-2.23085e-18	2.22955e-15
702	0.701	5.31103e-20	2.10453e-15
703	0.702	2.10241e-18	1.79466e-15
704	0.703	3.74839e-18	1.34758e-15
705	0.704	4.8772e-18	8.19042e-16
706	0.705	5.43496e-18	2.66819e-16
707	0.706	5.42676e-18	-2.54901e-16
708	0.707	4.91028e-18	-7.00244e-16
709	0.708	3.9851e-18	-1.03511e-15
710	0.709	2.7791e-18	-1.23919e-15
711	0.71	1.43367e-18	-1.3065e-15
712	0.711	8.90413e-20	-1.24448e-15
713	0.712	-1.12872e-18	-1.07194e-15
714	0.713	-2.11813e-18	-8.16196e-16
715	0.714	-2.80934e-18	-5.09598e-16
716	0.715	-3.16749e-18	-1.86026e-16
717	0.716	-3.19247e-18	1.22458e-16
718	0.717	-2.91544e-18	3.88433e-16
719	0.718	-2.39277e-18	5.9122e-16
720	0.719	-1.69819e-18	7.18151e-16
721	0.72	-9.14145e-19	7.64946e-16
722	0.721	-1.23187e-19	7.35273e-16
723	0.722	5.99787e-19	6.39607e-16
724	0.723	1.19379e-18	4.93558e-16
725	0.724	1.61606e-18	3.15894e-16
726	0.725	1.84427e-18	1.26462e-16
727	0.726	1.87651e-18	-5.57846e-17
728	0.727	1.72946e-18	-2.1447e-16
729	0.728	1.43496e-18	-3.37078e-16
730	0.729	1.03546e-18	-4.15734e-16
731	0.73	5.78994e-19	-4.47479e-16
732	0.731	1.14114e-19	-4.34053e-16
733	0.732	-3.14722e-19	-3.81257e-16
734	0.733	-6.70909e-19	-2.98004e-16
735	0.734	-9.28336e-19	-1.95166e-16
736	0.735	-1.07279e-18	-8.43613e-17
737	0.736	-1.10207e-18	2.3215e-17
738	0.737	-1.02502e-18	1.17795e-16
739	0.738	-8.5956e-19	1.91814e-16
740	0.739	-6.30101e-19	2.40394e-16
741	0.74	-3.64605e-19	2.61537e-16
742	0.741	-9.16041e-20	2.56019e-16
743	0.742	1.62537e-19	2.27037e-16
744	0.743	3.75873e-19	1.79671e-16
745	0.744	5.32494e-19	1.20213e-16
746	0.745	6.2341e-19	5.5457e-17
747	0.746	6.467e-19	-7.98984e-18
748	0.747	6.06979e-19	-6.43068e-17
749	0.748	5.1431e-19	-1.08928e-16
750	0.749	3.82712e-19	-1.38842e-16
751	0.75	2.28444e-19	-1.52724e-16
752	0.751	6.8259e-20	-1.50882e-16
753	0.752	-8.22209e-20	-1.3507e-16
754	0.753	-2.09855e-19	-1.08178e-16
755	0.754	-3.04967e-19	-7.38412e-17
756	0.755	-3.61904e-19	-3.60303e-17
757	0.756	-3.79165e-19	1.35833e-18
758	0.757	-3.59119e-19	3.48596e-17
759	0.758	-3.07399e-19	6.17217e-17
760	0.759	-2.32043e-19	8.00922e-17
761	0.76	-1.42496e-19	8.91016e-17
762	0.761	-4.85861e-20	8.88462e-17
763	0.762	4.04379e-20	8.02816e-17
764	0.763	1.16716e-19	6.50468e-17
765	0.764	1.74374e-19	4.52419e-17
766	0.765	2.09875e-19	2.31844e-17
767	0.766	2.22117e-19	1.17003e-18
768	0.767	2.12291e-19	-1.87403e-17
769	0.768	1.83537e-19	-3.48903e-17
770	0.769	1.40457e-19	-4.61431e-17
771	0.77	8.85325e-20	-5.19354e-17
772	0.771	3.35241e-20	-5.22731e-17
773	0.772	-1.90974e-20	-4.7673e-17
774	0.773	-6.46356e-20	-3.90631e-17
775	0.774	-9.95308e-20	-2.76545e-17
776	0.775	-1.2158e-19	-1.47988e-17
777	0.776	-1.30005e-19	-1.84757e-18
778	0.777	-1.25388e-19	9.97456e-18
779	0.778	-1.09472e-19	1.96721e-17
780	0.779	-8.48861e-20	2.65489e-17
781	0.78	-5.48096e-20	3.02436e-17
782	0.781	-2.26159e-20	3.07295e-17
783	0.782	8.46194e-21	2.82837e-17
784	0.783	3.56207e-20	2.34305e-17
785	0.784	5.67067e-20	1.68673e-17
786	0.785	7.03524e-20	9.38171e-18
787	0.786	7.60259e-20	1.7688e-18
788	0.787	7.39967e-20	-5.24448e-18
789	0.788	6.52297e-20	-1.10605e-17
790	0.789	5.12251e-20	-1.5254e-17
791	0.79	3.38232e-20	-1.75948e-17
792	0.791	1.49982e-20	-1.80496e-17
793	0.792	-3.34068e-21	-1.67654e-17
794	0.793	-1.9522e-20	-1.40375e-17
795	0.794	-3.22446e-20	-1.0267e-17
796	0.795	-4.06629e-20	-5.91257e-18
797	0.796	-4.44199e-20	-1.44134e-18
798	0.797	-4.3632e-20	2.71548e-18
799	0.798	-3.88301e-20	6.19953e-18
800	0.799	-3.08683e-20	8.75162e-18
801	0.8	-2.08113e-20	1.02261e-17
802	0.801	-9.81338e-21	1.05929e-17
803	0.802	9.99215e-22	9.92908e-18
804	0.803	1.06307e-20	8.40056e-18
805	0.804	1.82964e-20	6.23767e-18
806	0.805	2.34747e-20	3.70712e-18
807	0.806	2.59301e-20	1.08327e-18
808	0.807	2.5706e-20	-1.37834e-18
809	0.808	2.30929e-20	-3.4631e-18
810	0.809	1.85761e-20	-5.01333e-18
811	0.81	1.27709e-20	-5.93735e-18
812	0.811	6.35146e-21	-6.21146e-18
813	0.812	-1.83146e-23	-5.87528e-18
814	0.813	-5.74581e-21	-5.02174e-18
815	0.814	-1.03583e-20	-3.78293e-18
816	0.815	-1.35352e-20	-2.31381e-18
817	0.816	-1.51229e-20	-7.75363e-19
818	0.817	-1.51322e-20	6.8111e-19
819	0.818	-1.37209e-20	1.92722e-18
820	0.819	-1.11644e-20	2.86722e-18
821	0.82	-7.81764e-21	3.44371e-18
822	0.821	-4.07402e-21	3.63917e-18
823	0.822	-3.24681e-22	3.47357e-18
824	0.823	3.07808e-21	2.99875e-18
825	0.824	5.84988e-21	2.29037e-18
826	0.825	7.79416e-21	1.43836e-18
827	0.826	8.81172e-21	5.37091e-19
828	0.827	8.90031e-21	-3.23929e-19
829	0.828	8.14502e-21	-1.06797e-18
830	0.829	6.70159e-21	-1.63701e-18
831	0.83	4.77462e-21	-1.99524e-18
832	0.831	2.59351e-21	-2.13028e-18
833	0.832	3.88431e-22	-2.05189e-18
834	0.833	-1.63134e-21	-1.78888e-18
835	0.834	-3.29495e-21	-1.38451e-18
836	0.835	-4.48216e-21	-8.90918e-19
837	0.836	-5.1295e-21	-3.63383e-19
838	0.837	-5.23053e-21	1.45192e-19
839	0.838	-4.83071e-21	5.89002e-19
840	0.839	-4.01791e-21	9.32926e-19
841	0.84	-2.90993e-21	1.15474e-18
842	0.841	-1.64037e-21	1.24593e-18
843	0.842	-3.44603e-22	1.21105e-18
844	0.843	8.5319e-22	1.06608e-18
845	0.844	1.85049e-21	8.3567e-19
846	0.845	2.5739e-21	5.50035e-19
847	0.846	2.9831e-21	2.41525e-19
848	0.847	3.07129e-21	-5.86191e-20
849	0.848	2.8625e-21	-3.23081e-19
850	0.849	2.40616e-21	-5.30638e-19
851	0.85	1.76998e-21	-6.67543e-19
852	0.851	1.03173e-21	-7.28056e-19
853	0.852	2.70936e-22	-7.14183e-19
854	0.853	-4.3877e-22	-6.34706e-19
855	0.854	-1.03594e-21	-5.03678e-19
856	0.855	-1.47588e-21	-3.38575e-19
857	0.856	-1.73312e-21	-1.58313e-19
858	0.857	-1.8019e-21	1.86734e-20
859	0.858	-1.69473e-21	1.7611e-19
860	0.859	-1.43934e-21	3.01193e-19
861	0.86	-1.07461e-21	3.85441e-19
862	0.861	-6.45748e-22	4.25058e-19
863	0.862	-1.99432e-22	4.20816e-19
864	0.863	2.2071e-22	3.77522e-19
865	0.864	5.77897e-22	3.03166e-19
866	0.865	8.4495e-22	2.07846e-19
867	0.866	1.00588e-21	1.02614e-19
868	0.867	1.05626e-21	-1.66308e-21
869	0.868	1.00249e-21	-9.52973e-20
870	0.869	8.60076e-22	-1.70575e-19
871	0.87	6.51299e-22	-2.22281e-19
872	0.871	4.02417e-22	-2.47935e-19
873	0.872	1.40811e-22	-2.47749e-19
874	0.873	-1.07697e-22	-2.2434e-19
875	0.874	-3.2111e-22	-1.82239e-19
876	0.875	-4.82939e-22	-1.27276e-19
877	0.876	-5.83187e-22	-6.58995e-20
878	0.877	-6.18645e-22	-4.51332e-21
879	0.878	-5.92499e-22	5.11231e-20
880	0.879	-5.134e-22	9.63687e-20
881	0.88	-3.94091e-22	1.28024e-19
882	0.881	-2.4981e-22	1.44485e-19
883	0.882	-9.66026e-23	1.45737e-19
884	0.883	5.02603e-23	1.3319e-19
885	0.884	1.77639e-22	1.09411e-19
886	0.885	2.75544e-22	7.77586e-20
887	0.886	3.37754e-22	4.19946e-20
888	0.887	3.62022e-22	5.88756e-21
889	0.888	3.49887e-22	-2.71408e-20
890	0.889	3.06149e-22	-5.43016e-20
891	0.89	2.38089e-22	-7.36369e-20
892	0.891	1.54537e-22	-8.41197e-20
893	0.892	6.48904e-23	-8.56569e-20
894	0.893	-2.1829e-23	-7.90038e-20
895	0.894	-9.77799e-23	-6.56082e-20
896	0.895	-1.5692e-22	-4.74048e-20
897	0.896	-1.95392e-22	-2.65848e-20
898	0.897	-2.11664e-22	-5.3646e-21
899	0.898	-2.06444e-22	1.42249e-20
900	0.899	-1.82382e-22	3.051e-20
901	0.9	-1.43629e-22	4.22952e-20
902	0.901	-9.52996e-23	4.89275e-20
903	0.902	-4.28899e-23	5.03027e-20
904	0.903	8.27297e-24	4.68207e-20
905	0.904	5.35147e-23	3.92964e-20
906	0.905	8.91864e-23	2.88423e-20
907	0.906	1.12904e-22	1.67337e-20
908	0.907	1.23645e-22	4.27301e-21
909	0.908	1.21706e-22	-7.33552e-21
910	0.909	1.08545e-22	-1.70885e-20
911	0.91	8.6524e-23	-2.42576e-20
912	0.911	5.86008e-23	-2.843e-20
913	0.912	2.79881e-23	-2.95158e-20
914	0.913	-2.17179e-24	-2.77235e-20
915	0.914	-2.90949e-23	-2.35106e-20
916	0.915	-5.05812e-23	-1.75157e-20
917	0.916	-6.51615e-23	-1.04805e-20
918	0.917	-7.21627e-23	-3.16962e-21
919	0.918	-7.16901e-23	3.70343e-21
920	0.919	-6.45395e-23	9.53789e-21
921	0.92	-5.20534e-23	1.38908e-20
922	0.921	-3.59397e-23	1.65029e-20
923	0.922	-1.80748e-23	1.73041e-20
924	0.923	-3.10865e-25	1.64014e-20
925	0.924	1.56959e-23	1.40509e-20
926	0.925	2.86205e-23	1.06185e-20
927	0.926	3.75604e-23	6.53518e-21
928	0.927	4.20777e-23	2.2494e-21
929	0.928	4.21932e-23	-1.81642e-21
930	0.929	3.8339e-23	-5.30296e-21
931	0.93	3.12756e-23	-7.94141e-21
932	0.931	2.19885e-23	-9.56952e-21
933	0.932	1.15725e-23	-1.01362e-20
934	0.933	1.11836e-24	-9.69493e-21
935	0.934	-8.38941e-24	-8.38856e-21
936	0.935	-1.6154e-23	-6.42661e-21
937	0.936	-2.16224e-23	-4.05906e-21
938	0.937	-2.45123e-23	-1.54881e-21
939	0.938	-2.48121e-23	8.54303e-22
940	0.939	-2.27541e-23	2.93561e-21
941	0.94	-1.87684e-23	4.53221e-21
942	0.941	-1.34228e-23	5.54308e-21
943	0.942	-7.35554e-24	5.93229e-21
944	0.943	-1.20838e-24	5.72583e-21
945	0.944	4.43397e-24	5.00298e-21
946	0.945	9.09295e-24	3.88348e-21
947	0.946	1.24304e-23	2.51224e-21
948	0.947	1.42661e-23	1.04321e-21
949	0.948	1.45788e-23	-3.75948e-22
950	0.949	1.34924e-23	-1.61713e-21
951	0.95	1.12495e-23	-2.58178e-21
952	0.951	8.17685e-24	-3.20723e-21
953	0.952	4.64607e-24	-3.4689e-21
954	0.953	1.0345e-24	-3.37883e-21
955	0.954	-2.31093e-24	-2.98084e-21
956	0.955	-5.10315e-24	-2.34323e-21
957	0.956	-7.13583e-24	-1.54992e-21
958	0.957	-8.29467e-24	-6.90986e-22
959	0.958	-8.55883e-24	1.46396e-22
960	0.959	-7.99351e-24	8.85835e-22
961	0.96	-6.73514e-24	1.46781e-21
962	0.961	-4.97147e-24	1.85356e-21
963	0.962	-2.91878e-24	2.02664e-21
964	0.963	-7.98695e-25	1.99218e-21
965	0.964	1.18312e-24	1.7743e-21
966	0.965	2.85464e-24	1.41188e-21
967	0.966	4.09027e-24	9.53448e-22
968	0.967	4.81793e-24	4.51675e-22
969	0.968	5.02043e-24	-4.20116e-23
970	0.969	4.73158e-24	-4.8211e-22
971	0.97	4.0279e-24	-8.32724e-22
972	0.971	3.01712e-24	-1.06996e-21
973	0.972	1.82494e-24	-1.18296e-21
974	0.973	5.81446e-25	-1.17362e-21
975	0.974	-5.91546e-25	-1.05512e-21
976	0.975	-1.59108e-24	-8.49557e-22
977	0.976	-2.34084e-24	-5.84964e-22
978	0.977	-2.7956e-24	-2.92102e-22
979	0.978	-2.94237e-24	-1.28779e-24
980	0.979	-2.79835e-24	2.60402e-22
981	0.98	-2.40629e-24	4.71347e-22
982	0.981	-1.82791e-24	6.1686e-22
983	0.982	-1.13622e-24	6.89871e-22
984	0.983	-4.07495e-25	6.90821e-22
985	0.984	2.86176e-25	6.26868e-22
986	0.985	8.83242e-25	5.10539e-22
987	0.986	1.33741e-24	3.58012e-22
988	0.987	1.62043e-24	1.87238e-22
989	0.988	1.72298e-24	1.60727e-23
990	0.989	1.65358e-24	-1.39388e-22
991	0.99	1.43603e-24	-2.66139e-22
992	0.991	1.10564e-24	-3.55176e-22
993	0.992	7.04756e-25	-4.0194e-22
994	0.993	2.78067e-25	-4.06294e-22
995	0.994	-1.31799e-25	-3.72094e-22
996	0.995	-4.88083e-25	-3.06427e-22
997	0.996	-7.6275e-25	-2.18617e-22
998	0.997	-9.38241e-25	-1.19128e-22
999	0.998	-1.00806e-24	-1.84682e-23
1000	0.999	-9.76298e-25	7.38014e-23
#End#
